Case,No,Task,CC.Ch1,GN.Ch1,NS.Ch1,BU.Ch1,FA.Ch1,LD.Ch1,BZ.Ch1,FC.Ch1,FP.Ch1,RP.Ch1,PP.Ch1,KA.Ch1,SC.Ch1,TS.Ch1,NV.Ch1,MA.Ch1,LB.Ch1,AF.Ch1,HU.Ch1,Price.Ch1,CC.Ch2,GN.Ch2,NS.Ch2,BU.Ch2,FA.Ch2,LD.Ch2,BZ.Ch2,FC.Ch2,FP.Ch2,RP.Ch2,PP.Ch2,KA.Ch2,SC.Ch2,TS.Ch2,NV.Ch2,MA.Ch2,LB.Ch2,AF.Ch2,HU.Ch2,Price.Ch2,CC.Ch3,GN.Ch3,NS.Ch3,BU.Ch3,FA.Ch3,LD.Ch3,BZ.Ch3,FC.Ch3,FP.Ch3,RP.Ch3,PP.Ch3,KA.Ch3,SC.Ch3,TS.Ch3,NV.Ch3,MA.Ch3,LB.Ch3,AF.Ch3,HU.Ch3,Price.Ch3,CC.Ch4,GN.Ch4,NS.Ch4,BU.Ch4,FA.Ch4,LD.Ch4,BZ.Ch4,FC.Ch4,FP.Ch4,RP.Ch4,PP.Ch4,KA.Ch4,SC.Ch4,TS.Ch4,NV.Ch4,MA.Ch4,LB.Ch4,AF.Ch4,HU.Ch4,Price.Ch4,segment,year,miles,night,gender,age,educ,region,Urb,income,ppark,Ch1,Ch2,Ch3,Ch4,Choice
785,14904,8,0,1,1,0,0,2,2,0,0,0,0,2,0,1,2,1,0,0,1,4,0,2,3,0,0,2,1,0,0,0,0,1,0,2,1,4,0,0,1,5,0,1,5,0,0,3,1,0,0,0,0,1,0,2,3,3,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Luxury Utility segements,2004,51 To 100 Miles,10% To 20%,Male,60 & Over,Postgraduate College,SW,Urban/City,"$110,000 to $119,999",Monthly,,,,,
785,14905,9,2,2,0,5,0,0,3,0,0,1,2,2,3,3,0,0,0,0,0,9,2,1,0,3,0,0,2,0,0,2,2,2,4,1,0,0,0,0,0,12,3,2,0,5,0,0,1,0,0,2,3,2,2,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Luxury Utility segements,2004,51 To 100 Miles,10% To 20%,Male,60 & Over,Postgraduate College,SW,Urban/City,"$110,000 to $119,999",Monthly,,,,,
785,14906,10,0,0,5,0,1,2,0,2,0,1,1,0,2,0,0,0,0,2,1,3,0,0,3,0,2,3,0,1,0,1,3,0,4,0,0,0,0,1,1,8,0,0,2,0,2,1,0,1,0,1,2,0,3,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Luxury Utility segements,2004,51 To 100 Miles,10% To 20%,Male,60 & Over,Postgraduate College,SW,Urban/City,"$110,000 to $119,999",Monthly,,,,,
785,14907,11,0,0,0,6,0,0,0,2,3,2,2,0,0,1,3,2,1,0,0,12,0,0,0,5,0,0,0,1,2,2,2,0,0,2,3,4,1,0,0,11,0,0,0,5,0,0,0,2,1,1,2,0,0,2,2,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Luxury Utility segements,2004,51 To 100 Miles,10% To 20%,Male,60 & Over,Postgraduate College,SW,Urban/City,"$110,000 to $119,999",Monthly,,,,,
785,14908,12,0,1,1,3,1,0,3,0,3,0,0,2,0,0,0,0,3,0,2,2,0,1,5,3,2,0,2,0,4,0,0,1,0,0,0,0,1,0,1,7,0,1,5,1,1,0,3,0,2,0,0,1,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Luxury Utility segements,2004,51 To 100 Miles,10% To 20%,Male,60 & Over,Postgraduate College,SW,Urban/City,"$110,000 to $119,999",Monthly,,,,,
785,14909,13,2,1,0,0,0,1,0,0,3,2,0,0,4,0,3,3,0,1,0,12,1,2,0,0,0,2,0,0,3,1,0,0,1,0,3,1,0,2,0,1,1,2,0,0,0,1,0,0,3,2,0,0,3,0,1,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Luxury Utility segements,2004,51 To 100 Miles,10% To 20%,Male,60 & Over,Postgraduate College,SW,Urban/City,"$110,000 to $119,999",Monthly,,,,,
785,14910,14,0,0,2,5,0,2,3,2,0,0,0,0,3,0,0,3,2,2,0,12,0,0,3,2,0,2,2,2,0,0,0,0,2,0,0,2,4,1,0,12,0,0,2,3,0,2,1,2,0,0,0,0,1,0,0,4,2,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Luxury Utility segements,2004,51 To 100 Miles,10% To 20%,Male,60 & Over,Postgraduate College,SW,Urban/City,"$110,000 to $119,999",Monthly,,,,,
785,14911,15,3,0,0,1,2,1,0,0,0,0,3,2,0,3,1,0,0,0,1,6,3,0,0,2,1,1,0,0,0,0,2,1,0,1,2,0,0,0,2,4,1,0,0,6,1,3,0,0,0,0,2,1,0,1,3,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Luxury Utility segements,2004,51 To 100 Miles,10% To 20%,Male,60 & Over,Postgraduate College,SW,Urban/City,"$110,000 to $119,999",Monthly,,,,,
785,14912,16,3,0,1,0,0,0,3,2,3,0,0,1,0,0,3,0,0,2,2,5,2,0,2,0,0,0,2,2,3,0,0,2,0,0,2,0,0,2,2,8,2,0,1,0,0,0,3,1,4,0,0,2,0,0,3,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Luxury Utility segements,2004,51 To 100 Miles,10% To 20%,Male,60 & Over,Postgraduate College,SW,Urban/City,"$110,000 to $119,999",Monthly,,,,,
785,14913,17,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,3,3,0,0,1,0,1,2,0,1,0,0,0,0,2,1,0,3,2,0,4,2,0,0,5,0,2,4,0,2,0,0,0,0,2,3,0,2,2,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Luxury Utility segements,2004,51 To 100 Miles,10% To 20%,Male,60 & Over,Postgraduate College,SW,Urban/City,"$110,000 to $119,999",Monthly,,,,,
785,14914,18,0,0,0,0,2,1,2,0,1,2,0,2,2,0,2,0,4,0,0,9,0,0,0,0,1,1,3,0,1,1,0,2,4,0,3,0,2,0,0,1,0,0,0,0,2,1,2,0,3,2,0,2,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Luxury Utility segements,2004,51 To 100 Miles,10% To 20%,Male,60 & Over,Postgraduate College,SW,Urban/City,"$110,000 to $119,999",Monthly,,,,,
785,14915,19,3,1,0,5,0,0,0,1,0,0,3,0,0,2,0,1,0,3,1,5,2,2,0,1,0,0,0,2,0,0,1,0,0,3,0,2,0,2,1,12,2,1,0,3,0,0,0,1,0,0,1,0,0,2,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Luxury Utility segements,2004,51 To 100 Miles,10% To 20%,Male,60 & Over,Postgraduate College,SW,Urban/City,"$110,000 to $119,999",Monthly,,,,,
786,14916,1,0,1,2,0,2,1,1,0,0,2,0,0,0,0,3,1,0,0,2,5,0,1,4,0,2,2,3,0,0,2,0,0,0,0,3,4,0,0,1,4,0,2,4,0,1,1,1,0,0,1,0,0,0,0,2,2,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14917,2,3,0,0,6,0,0,0,1,2,0,3,2,1,0,0,0,2,3,0,1,2,0,0,4,0,0,0,1,4,0,3,1,1,0,0,0,3,3,0,2,1,0,0,2,0,0,0,2,1,0,3,1,4,0,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14918,3,1,0,0,5,0,3,0,0,0,0,2,1,0,2,3,2,0,0,2,12,1,0,0,4,0,3,0,0,0,0,1,1,0,2,1,2,0,0,2,1,3,0,0,2,0,2,0,0,0,0,2,2,0,1,1,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14919,4,0,1,0,0,2,0,3,2,3,2,0,0,0,2,0,0,4,2,0,1,0,1,0,0,2,0,1,1,4,1,0,0,0,1,0,0,1,2,0,5,0,1,0,0,1,0,1,2,1,2,0,0,0,3,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14920,5,0,0,4,0,2,1,0,0,4,0,3,0,3,3,0,0,0,1,2,9,0,0,2,0,1,2,0,0,1,0,2,0,1,1,0,0,0,1,2,9,0,0,1,0,2,2,0,0,2,0,3,0,3,3,0,0,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14921,6,0,0,4,2,0,0,1,2,0,1,0,1,4,0,3,0,0,0,2,1,0,0,2,4,0,0,1,1,0,1,0,2,4,0,1,0,0,0,2,2,0,0,1,3,0,0,3,1,0,1,0,1,2,0,3,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14922,7,1,2,1,0,0,0,3,0,0,2,1,0,1,0,0,3,1,0,0,8,3,2,3,0,0,0,1,0,0,1,3,0,4,0,0,4,4,0,0,4,2,1,5,0,0,0,1,0,0,2,1,0,3,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14923,8,0,1,0,1,0,1,0,0,1,0,0,1,0,0,3,3,4,1,0,4,0,2,0,5,0,1,0,0,3,0,0,2,0,0,1,2,3,1,0,12,0,2,0,2,0,2,0,0,2,0,0,2,0,0,3,3,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14924,9,1,0,1,3,1,0,0,1,0,1,0,1,0,3,0,2,0,0,0,10,1,0,3,6,1,0,0,2,0,1,0,2,0,2,0,3,0,0,0,6,3,0,1,5,2,0,0,1,0,2,0,1,0,3,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14925,10,2,2,0,0,0,3,1,2,0,0,0,0,0,1,0,0,1,3,2,6,3,2,0,0,0,3,2,2,0,0,0,0,0,3,0,0,1,2,2,7,2,1,0,0,0,1,2,1,0,0,0,0,0,2,0,0,4,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14926,11,1,1,0,0,2,0,0,1,3,0,2,0,3,0,1,0,0,0,2,1,1,2,0,0,2,0,0,1,1,0,1,0,2,0,1,0,0,0,2,10,3,1,0,0,1,0,0,1,4,0,3,0,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14927,12,0,0,2,6,2,3,0,0,0,0,0,0,2,3,3,0,2,1,0,3,0,0,3,6,2,1,0,0,0,0,0,0,3,2,2,0,2,2,0,3,0,0,3,1,1,1,0,0,0,0,0,0,3,2,1,0,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14928,13,0,0,0,3,0,0,3,0,4,2,3,1,0,0,0,3,3,0,1,2,0,0,0,1,0,0,1,0,4,2,3,1,0,0,0,1,1,0,1,3,0,0,0,5,0,0,2,0,3,2,1,2,0,0,0,4,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14929,14,0,2,1,0,0,0,1,0,1,0,0,2,2,3,3,4,0,0,0,10,0,2,1,0,0,0,2,0,2,0,0,2,4,2,1,4,0,0,0,7,0,1,5,0,0,0,2,0,2,0,0,1,3,3,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14930,15,2,0,1,0,2,2,0,2,0,1,2,0,0,0,0,2,0,3,0,9,3,0,4,0,1,2,0,1,0,1,3,0,0,0,0,3,0,3,0,5,1,0,3,0,2,3,0,1,0,2,1,0,0,0,0,2,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14931,16,0,0,0,2,1,1,1,2,0,0,2,1,0,0,2,0,4,0,0,9,0,0,0,6,1,3,2,1,0,0,3,1,0,0,3,0,3,0,0,9,0,0,0,5,2,2,3,2,0,0,2,2,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14932,17,1,2,0,0,0,0,0,0,1,1,0,1,3,1,0,0,0,2,2,11,1,1,0,0,0,0,0,0,2,2,0,1,3,3,0,0,0,2,1,10,1,1,0,0,0,0,0,0,2,2,0,1,3,3,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14933,18,1,0,0,1,0,1,1,0,2,0,0,0,3,0,2,1,0,3,0,2,3,0,0,3,0,3,3,0,3,0,0,0,1,0,1,4,0,3,0,1,2,0,0,6,0,1,1,0,2,0,0,0,4,0,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
786,14934,19,0,1,5,0,1,0,0,2,0,0,2,0,0,2,0,4,2,0,1,9,0,1,3,0,2,0,0,1,0,0,1,0,0,3,0,2,4,0,2,8,0,1,3,0,2,0,0,1,0,0,1,0,0,2,0,4,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2005,251 To 300 Miles,41% To 50%,Male,30 To 39,Some College (1-3 Years),SW,Suburban,"$100,000 to $109,999",Daily,,,,,
787,14935,1,2,2,4,6,1,0,0,1,0,0,3,0,0,0,0,0,1,0,2,2,3,1,1,4,2,0,0,1,0,0,2,0,0,0,0,0,1,0,1,5,2,2,4,3,2,0,0,2,0,0,2,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14936,2,0,0,0,0,1,2,0,0,3,0,0,1,1,2,1,1,0,2,0,8,0,0,0,0,2,2,0,0,1,0,0,2,3,2,3,2,0,3,0,7,0,0,0,0,2,1,0,0,3,0,0,1,3,3,3,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14937,3,0,0,0,0,0,3,1,2,4,0,2,0,3,2,0,4,2,0,0,10,0,0,0,0,0,2,3,1,2,0,2,0,3,1,0,4,3,0,0,3,0,0,0,0,0,1,2,2,4,0,1,0,1,3,0,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14938,4,3,1,2,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,1,11,3,2,2,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,7,2,2,3,0,2,0,3,0,0,1,0,2,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14939,5,0,0,2,6,0,1,0,0,1,0,3,2,0,0,0,2,0,3,1,3,0,0,5,4,0,3,0,0,2,0,2,2,0,0,0,3,0,2,2,8,0,0,2,2,0,1,0,0,2,0,3,2,0,0,0,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14940,6,0,2,0,1,0,0,2,2,0,2,0,0,0,2,1,0,2,2,0,5,0,2,0,5,0,0,1,2,0,1,0,0,0,2,3,0,3,1,0,6,0,2,0,5,0,0,2,1,0,2,0,0,0,3,1,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14941,7,2,0,0,2,1,2,0,0,4,0,0,0,3,0,3,0,1,0,2,7,1,0,0,2,1,1,0,0,2,0,0,0,4,0,2,0,1,0,2,4,2,0,0,2,2,1,0,0,2,0,0,0,4,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14942,8,3,2,1,0,0,0,3,1,0,2,0,2,4,0,0,3,0,0,0,7,3,2,3,0,0,0,1,1,0,1,0,2,4,0,0,3,0,0,0,10,2,2,1,0,0,0,1,1,0,2,0,1,4,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14943,9,1,1,0,0,1,0,0,0,0,0,3,2,0,3,0,4,3,3,0,9,2,1,0,0,2,0,0,0,0,0,3,2,0,2,0,4,4,3,0,3,3,1,0,0,2,0,0,0,0,0,3,2,0,1,0,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14944,10,0,0,4,2,2,0,2,2,0,0,1,0,4,3,2,0,0,0,0,10,0,0,1,6,1,0,1,1,0,0,2,0,4,1,2,0,0,0,0,8,0,0,3,4,1,0,1,2,0,0,1,0,4,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14945,11,2,0,0,0,2,2,0,2,2,1,0,0,0,3,0,0,0,3,1,4,1,0,0,0,1,1,0,2,4,1,0,0,0,1,0,0,0,1,2,7,2,0,0,0,2,2,0,1,1,2,0,0,0,1,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14946,12,0,0,0,0,0,3,3,0,0,1,3,2,0,0,1,0,4,1,2,1,0,0,0,0,0,1,2,0,0,2,1,1,0,0,2,0,3,3,1,3,0,0,0,0,0,2,3,0,0,1,1,2,0,0,1,0,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14947,13,0,2,2,4,0,0,0,0,2,2,0,0,3,2,0,1,0,0,1,8,0,2,2,1,0,0,0,0,4,1,0,0,1,2,0,2,0,0,2,8,0,1,1,3,0,0,0,0,4,2,0,0,1,1,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14948,14,0,2,4,0,0,2,0,2,0,0,0,2,4,0,3,0,4,2,0,2,0,2,4,0,0,2,0,1,0,0,0,2,2,0,3,0,4,1,0,11,0,1,1,0,0,2,0,2,0,0,0,2,3,0,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14949,15,1,0,0,3,2,0,1,0,3,0,3,2,0,0,0,2,0,1,0,8,3,0,0,4,2,0,3,0,2,0,1,2,0,0,0,3,0,3,0,5,3,0,0,6,1,0,1,0,1,0,3,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14950,16,0,2,0,0,2,0,1,0,4,0,3,0,4,0,3,0,3,0,2,8,0,1,0,0,1,0,1,0,4,0,2,0,4,0,1,0,3,0,2,6,0,2,0,0,1,0,1,0,3,0,1,0,3,0,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14951,17,1,0,5,4,0,1,0,1,0,1,0,0,0,1,3,1,0,0,0,10,1,0,5,5,0,3,0,1,0,1,0,0,0,2,3,3,0,0,0,10,2,0,1,4,0,1,0,2,0,2,0,0,0,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14952,18,0,0,0,0,1,0,3,2,0,1,0,2,4,0,0,4,0,2,1,8,0,0,0,0,1,0,2,1,0,2,0,2,3,0,0,1,0,1,2,8,0,0,0,0,2,0,3,1,0,2,0,2,1,0,0,4,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
787,14953,19,1,1,4,5,0,3,0,0,2,0,2,0,0,3,0,0,4,0,0,10,2,1,1,2,0,2,0,0,2,0,3,0,0,2,0,0,3,0,0,9,2,2,1,5,0,3,0,0,3,0,3,0,0,1,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),W,Rural/Country,"$40,000 to $49,999",Yearly,,,,,
788,14954,1,0,0,1,4,1,0,1,0,3,2,0,0,0,0,2,2,4,0,0,3,0,0,3,4,2,0,2,0,4,2,0,0,0,0,2,3,2,0,0,6,0,0,3,5,1,0,3,0,3,1,0,0,0,0,3,3,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2004,251 To 300 Miles,31% To 40%,Male,Under 30,Postgraduate College,SE,Suburban,"$90,000 to $99,999",Yearly,,,,,
788,14955,2,1,1,0,0,0,0,0,2,4,0,0,1,4,2,0,0,0,2,1,4,3,2,0,0,0,0,0,2,1,0,0,2,1,2,0,0,0,2,1,9,1,2,0,0,0,0,0,2,3,0,0,2,4,1,0,0,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2004,251 To 300 Miles,31% To 40%,Male,Under 30,Postgraduate College,SE,Suburban,"$90,000 to $99,999",Yearly,,,,,
788,14956,3,0,1,0,0,0,3,2,0,0,0,3,0,0,2,2,3,0,3,1,1,0,1,0,0,0,3,3,0,0,0,1,0,0,2,1,1,0,2,1,1,0,2,0,0,0,2,3,0,0,0,3,0,0,3,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2004,251 To 300 Miles,31% To 40%,Male,Under 30,Postgraduate College,SE,Suburban,"$90,000 to $99,999",Yearly,,,,,
788,14957,4,2,0,1,0,2,2,0,0,0,1,1,1,4,0,0,0,4,0,0,9,3,0,3,0,1,3,0,0,0,2,1,2,3,0,0,0,2,0,0,3,1,0,4,0,2,2,0,0,0,2,1,1,2,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Car,2004,251 To 300 Miles,31% To 40%,Male,Under 30,Postgraduate College,SE,Suburban,"$90,000 to $99,999",Yearly,,,,,
